Order Date,Order ID,Category,Channel,Units,Revenue
2025-07-11,SO-703015,Apparel,Web,1,68.78
2025-07-12,SO-703016,Home,Retail,1,65.64
2025-07-12,SO-703017,Outdoor,Web,2,81.52
2025-07-12,SO-703018,Apparel,Web,3,109.11
2025-07-12,SO-703019,Home,Marketplace,-2,-191.32
2025-07-12,SO-703020,Home,Retail,4,210.16
2025-07-12,SO-703021,Electronics,Web,5,116.2
2025-07-12,SO-703022,Apparel,Marketplace,5,503.5
2025-07-13,SO-703023,Outdoor,Marketplace,5,356.65
2025-07-13,SO-703024,Electronics,Web,1,54.46
2025-07-13,SO-703025,Electronics,Web,1,81.42
2025-07-13,SO-703026,Apparel,Web,5,390.95
2025-07-13,SO-703027,Electronics,Web,1,36.9
2025-07-13,SO-703028,Outdoor,Marketplace,3,194.85
2025-07-13,SO-703029,Electronics,Web,1,70.35
2025-07-13,SO-703030,Electronics,Web,2,54.44
2025-07-13,SO-703031,Electronics,Web,1,47.21
2025-07-14,SO-703032,Apparel,Web,5,315.05
2025-07-14,SO-703033,Apparel,Web,2,120.7
2025-07-14,SO-703034,Outdoor,Marketplace,3,256.71
2025-07-14,SO-703035,Outdoor,Web,4,184.08
2025-07-14,SO-703036,Apparel,Web,1,65.04
2025-07-14,SO-703037,Electronics,Marketplace,5,448.65
2025-07-14,SO-703038,Outdoor,Marketplace,5,90.15
2025-07-14,SO-703039,Home,Web,2,192.82
2025-07-14,SO-703040,Apparel,Web,1,86.66
2025-07-14,SO-703041,Outdoor,Retail,2,206.38
2025-07-15,SO-703042,Outdoor,Marketplace,4,157.76
2025-07-15,SO-703043,Outdoor,Web,5,275.1
2025-07-15,SO-703044,Apparel,Web,5,254.4
2025-07-16,SO-703045,Home,Marketplace,1,130.61
2025-07-16,SO-703046,Apparel,Retail,5,229.65
2025-07-16,SO-703047,Outdoor,Web,3,57.18
2025-07-16,SO-703048,Apparel,Marketplace,1,20.33
2025-07-16,SO-703049,Outdoor,Web,5,320.75
2025-07-16,SO-703050,Electronics,Web,5,186.65
2025-07-16,SO-703051,Home,Web,3,351.48
2025-07-16,SO-703052,Electronics,Retail,2,170.22
2025-07-16,SO-703053,Electronics,Web,3,77.01
2025-07-16,SO-703054,Apparel,Web,1,40.73
2025-07-16,SO-703055,Home,Web,4,546.44
2025-07-17,SO-703056,Outdoor,Web,5,249.75
2025-07-17,SO-703057,Outdoor,Web,5,548.2
2025-07-17,SO-703058,Apparel,Web,3,281.31
2025-07-17,SO-703059,Apparel,Retail,2,225.5
2025-07-17,SO-703060,Outdoor,Web,5,279.45
2025-07-17,SO-703061,Apparel,Web,4,125.12
2025-07-17,SO-703062,Home,Web,3,458.61
2025-07-17,SO-703063,Outdoor,Web,-3,-109.17
2025-07-17,SO-703064,Apparel,Retail,5,440.75
2025-07-17,SO-703065,Home,Marketplace,5,436.85
2025-07-18,SO-703066,Home,Retail,4,477.44
2025-07-18,SO-703067,Outdoor,Retail,5,239.85
2025-07-18,SO-703068,Home,Web,1,63.21
2025-07-18,SO-703069,Home,Web,4,346.0
2025-07-18,SO-703070,Outdoor,Retail,3,269.76
2025-07-19,SO-703071,Apparel,Retail,2,48.32
2025-07-19,SO-703072,Apparel,Retail,5,502.1
2025-07-19,SO-703073,Outdoor,Web,5,193.35
2025-07-19,SO-703074,Electronics,Retail,1,11.04
2025-07-20,SO-703075,Apparel,Web,4,168.96
2025-07-20,SO-703076,Electronics,Web,3,163.17
2025-07-20,SO-703077,Apparel,Web,2,119.34
2025-07-20,SO-703078,Home,Web,-5,-155.6
2025-07-20,SO-703079,Home,Marketplace,4,318.92
2025-07-20,SO-703080,Outdoor,Web,1,33.09
2025-07-21,SO-703081,Electronics,Web,2,30.26
2025-07-21,SO-703082,Apparel,Web,1,105.24
2025-07-21,SO-703083,Apparel,Web,4,298.52
2025-07-21,SO-703084,Electronics,Web,1,109.44
2025-07-21,SO-703085,Electronics,Retail,1,40.49
2025-07-21,SO-703086,Home,Web,2,128.62
2025-07-22,SO-703087,Home,Web,5,239.05
2025-07-22,SO-703088,Apparel,Web,5,559.15
2025-07-22,SO-703089,Apparel,Web,5,182.2
2025-07-22,SO-703090,Electronics,Web,1,40.12
2025-07-22,SO-703091,Apparel,Web,5,224.8
2025-07-22,SO-703092,Electronics,Retail,5,411.4
2025-07-22,SO-703093,Apparel,Web,4,206.76
2025-07-22,SO-703094,Outdoor,Web,1,170.19
2025-07-22,SO-703095,Apparel,Web,2,57.2
2025-07-22,SO-703096,Apparel,Marketplace,5,422.95
2025-07-22,SO-703097,Apparel,Retail,3,75.15
2025-07-22,SO-703098,Apparel,Web,1,103.36
2025-07-23,SO-703099,Outdoor,Web,-3,-103.8
2025-07-23,SO-703100,Electronics,Web,5,600.05
2025-07-23,SO-703101,Home,Marketplace,5,149.45
2025-07-23,SO-703102,Apparel,Web,4,260.4
2025-07-23,SO-703103,Electronics,Web,1,24.83
2025-07-23,SO-703104,Apparel,Web,1,65.47
2025-07-23,SO-703105,Outdoor,Web,4,301.88
2025-07-23,SO-703106,Electronics,Marketplace,4,586.0
2025-07-24,SO-703107,Outdoor,Marketplace,5,118.55
2025-07-24,SO-703108,Outdoor,Web,1,51.46
2025-07-24,SO-703109,Home,Web,4,319.32
2025-07-24,SO-703110,Electronics,Web,3,211.92
2025-07-24,SO-703111,Apparel,Web,4,225.16
2025-07-24,SO-703112,Outdoor,Web,4,598.08
2025-07-24,SO-703113,Apparel,Marketplace,1,69.65
2025-07-24,SO-703114,Apparel,Marketplace,3,112.05
2025-07-24,SO-703115,Apparel,Web,4,303.08
2025-07-25,SO-703116,Apparel,Web,-1,-123.66
2025-07-25,SO-703117,Outdoor,Web,2,179.68
2025-07-25,SO-703118,Home,Web,1,116.77
2025-07-25,SO-703119,Apparel,Marketplace,-1,-34.99
2025-07-25,SO-703120,Electronics,Web,1,11.05
2025-07-25,SO-703121,Home,Web,5,377.5
2025-07-25,SO-703122,Apparel,Retail,4,423.52
2025-07-25,SO-703123,Apparel,Retail,3,145.89
2025-07-25,SO-703124,Apparel,Retail,5,741.95
2025-07-25,SO-703125,Outdoor,Retail,1,30.62
2025-07-25,SO-703126,Electronics,Retail,2,368.2
2025-07-25,SO-703127,Apparel,Web,1,74.41
2025-07-25,SO-703128,Home,Web,3,106.35
2025-07-26,SO-703129,Outdoor,Web,4,250.24
2025-07-26,SO-703130,Apparel,Retail,1,51.48
2025-07-26,SO-703131,Apparel,Marketplace,3,85.8
2025-07-26,SO-703132,Home,Retail,5,452.65
2025-07-27,SO-703133,Electronics,Web,2,60.22
2025-07-27,SO-703134,Outdoor,Web,2,70.84
2025-07-27,SO-703135,Outdoor,Web,2,256.98
2025-07-27,SO-703136,Home,Marketplace,4,638.92
2025-07-27,SO-703137,Apparel,Web,1,61.58
2025-07-27,SO-703138,Electronics,Retail,4,362.0
2025-07-27,SO-703139,Apparel,Marketplace,2,78.04
2025-07-27,SO-703140,Outdoor,Web,2,60.56
2025-07-27,SO-703141,Electronics,Marketplace,4,156.48
2025-07-27,SO-703142,Electronics,Web,3,162.48
2025-07-27,SO-703143,Home,Marketplace,1,36.96
2025-07-27,SO-703144,Electronics,Web,3,228.84
2025-07-27,SO-703145,Home,Web,1,47.41
2025-07-27,SO-703146,Home,Web,1,85.24
2025-07-28,SO-703147,Electronics,Marketplace,4,357.92
2025-07-28,SO-703148,Home,Web,-2,-181.32
2025-07-28,SO-703149,Apparel,Marketplace,4,473.04
2025-07-28,SO-703150,Electronics,Web,5,715.8
2025-07-28,SO-703151,Apparel,Marketplace,3,374.67
2025-07-28,SO-703152,Apparel,Web,1,72.75
2025-07-28,SO-703153,Home,Retail,3,297.33
2025-07-28,SO-703154,Home,Marketplace,2,91.1
2025-07-29,SO-703155,Home,Web,3,157.41
2025-07-29,SO-703156,Home,Retail,2,261.86
2025-07-29,SO-703157,Home,Web,3,87.36
2025-07-29,SO-703158,Home,Retail,2,203.5
2025-07-29,SO-703159,Home,Web,2,98.5
2025-07-29,SO-703160,Outdoor,Web,3,141.96
2025-07-29,SO-703161,Home,Web,5,401.65
2025-07-30,SO-703162,Electronics,Web,1,82.06
2025-07-30,SO-703163,Electronics,Marketplace,1,184.65
2025-07-30,SO-703164,Electronics,Marketplace,5,998.3
2025-07-30,SO-703165,Outdoor,Web,2,124.02
2025-07-30,SO-703166,Apparel,Web,4,94.84
2025-07-30,SO-703167,Outdoor,Retail,3,108.9
2025-07-30,SO-703168,Apparel,Web,5,335.7
2025-07-30,SO-703169,Outdoor,Marketplace,4,263.64
2025-07-30,SO-703170,Electronics,Retail,2,86.32
2025-07-30,SO-703171,Home,Web,3,220.74
2025-07-30,SO-703172,Electronics,Retail,3,122.4
2025-07-31,SO-703173,Electronics,Marketplace,4,397.92
2025-07-31,SO-703174,Outdoor,Web,2,64.34
2025-07-31,SO-703175,Electronics,Web,5,125.2
2025-07-31,SO-703176,Apparel,Web,-2,-142.5
2025-07-31,SO-703177,Home,Web,4,411.2
2025-08-01,SO-703178,Apparel,Web,5,466.15
2025-08-01,SO-703179,Home,Web,3,314.34
2025-08-01,SO-703180,Home,Web,2,56.16
2025-08-01,SO-703181,Outdoor,Web,4,392.64
2025-08-01,SO-703182,Home,Retail,2,21.12
2025-08-01,SO-703183,Outdoor,Marketplace,5,416.05
2025-08-01,SO-703184,Apparel,Web,1,43.0
2025-08-01,SO-703185,Electronics,Web,3,108.72
2025-08-02,SO-703186,Electronics,Web,1,68.3
2025-08-02,SO-703187,Apparel,Marketplace,1,129.42
2025-08-02,SO-703188,Apparel,Marketplace,4,95.92
2025-08-02,SO-703189,Apparel,Web,4,211.04
2025-08-02,SO-703190,Electronics,Web,5,357.9
2025-08-02,SO-703191,Apparel,Web,-1,-60.43
2025-08-02,SO-703192,Home,Marketplace,3,305.16
2025-08-02,SO-703193,Electronics,Web,-4,-208.52
2025-08-03,SO-703194,Apparel,Web,4,284.12
2025-08-03,SO-703195,Electronics,Retail,-4,-79.92
2025-08-03,SO-703196,Home,Web,4,279.92
2025-08-03,SO-703197,Apparel,Retail,3,177.9
2025-08-03,SO-703198,Electronics,Marketplace,1,86.78
2025-08-03,SO-703199,Electronics,Retail,2,230.74
2025-08-03,SO-703200,Electronics,Web,4,192.56
2025-08-04,SO-703201,Apparel,Web,3,229.11
2025-08-04,SO-703202,Home,Web,1,115.76
2025-08-04,SO-703203,Apparel,Web,3,213.27
2025-08-05,SO-703204,Apparel,Marketplace,2,74.0
2025-08-05,SO-703205,Apparel,Web,2,72.96
2025-08-05,SO-703206,Apparel,Web,1,60.14
2025-08-05,SO-703207,Apparel,Marketplace,5,770.75
2025-08-05,SO-703208,Apparel,Marketplace,-1,-42.39
2025-08-06,SO-703209,Apparel,Web,4,21.04
2025-08-06,SO-703210,Electronics,Marketplace,5,344.0
2025-08-06,SO-703211,Home,Web,4,183.04
2025-08-06,SO-703212,Outdoor,Marketplace,2,124.24
2025-08-06,SO-703213,Apparel,Web,1,14.99
2025-08-06,SO-703214,Home,Web,2,69.4
2025-08-07,SO-703215,Home,Marketplace,1,92.42
2025-08-07,SO-703216,Home,Marketplace,4,369.08
2025-08-07,SO-703217,Apparel,Web,3,200.61
2025-08-07,SO-703218,Home,Web,4,441.28
2025-08-07,SO-703219,Apparel,Marketplace,5,555.85
2025-08-07,SO-703220,Home,Web,4,344.12
2025-08-07,SO-703221,Home,Web,5,46.2
2025-08-07,SO-703222,Electronics,Marketplace,4,266.6
2025-08-08,SO-703223,Electronics,Marketplace,-3,-247.62
2025-08-08,SO-703224,Apparel,Marketplace,2,91.32
2025-08-08,SO-703225,Electronics,Marketplace,3,450.99
2025-08-08,SO-703226,Electronics,Marketplace,1,63.3
2025-08-08,SO-703227,Outdoor,Web,-1,-115.84
2025-08-08,SO-703228,Electronics,Web,4,295.12
2025-08-08,SO-703229,Electronics,Marketplace,4,94.36
2025-08-09,SO-703230,Outdoor,Marketplace,5,790.9
2025-08-09,SO-703231,Home,Web,2,52.96
2025-08-09,SO-703232,Outdoor,Web,2,123.22
2025-08-09,SO-703233,Apparel,Marketplace,5,131.4
2025-08-09,SO-703234,Outdoor,Web,5,204.85
2025-08-09,SO-703235,Outdoor,Web,1,83.15
2025-08-09,SO-703236,Apparel,Retail,2,222.48
2025-08-09,SO-703237,Home,Web,1,51.83
2025-08-09,SO-703238,Electronics,Web,4,143.88
2025-08-09,SO-703239,Apparel,Retail,5,408.25
2025-08-10,SO-703240,Electronics,Web,3,176.4
2025-08-10,SO-703241,Electronics,Web,5,422.8
2025-08-10,SO-703242,Outdoor,Web,5,345.6
2025-08-10,SO-703243,Electronics,Web,4,193.16
2025-08-10,SO-703244,Home,Web,-2,-168.34
2025-08-10,SO-703245,Apparel,Marketplace,4,81.4
2025-08-10,SO-703246,Electronics,Web,1,113.03
2025-08-10,SO-703247,Apparel,Web,4,276.68
2025-08-11,SO-703248,Apparel,Retail,-2,-94.8
2025-08-11,SO-703249,Home,Web,3,101.22
2025-08-11,SO-703250,Electronics,Marketplace,5,812.0
2025-08-11,SO-703251,Outdoor,Web,4,474.44
2025-08-11,SO-703252,Apparel,Web,1,55.2
2025-08-11,SO-703253,Home,Web,5,47.1
2025-08-11,SO-703254,Outdoor,Web,3,46.83
2025-08-11,SO-703255,Home,Retail,4,388.0
2025-08-12,SO-703256,Outdoor,Marketplace,3,387.87
2025-08-12,SO-703257,Electronics,Web,1,45.89
2025-08-12,SO-703258,Apparel,Retail,4,365.76
2025-08-12,SO-703259,Apparel,Marketplace,-1,-50.09
2025-08-12,SO-703260,Home,Marketplace,4,438.2
2025-08-12,SO-703261,Electronics,Retail,2,72.44
2025-08-13,SO-703262,Apparel,Web,4,321.04
2025-08-13,SO-703263,Apparel,Web,3,224.7
2025-08-13,SO-703264,Electronics,Web,5,682.55
2025-08-13,SO-703265,Apparel,Web,5,200.85
2025-08-13,SO-703266,Apparel,Marketplace,4,429.4
2025-08-13,SO-703267,Electronics,Retail,5,412.2
2025-08-13,SO-703268,Home,Marketplace,4,237.12
2025-08-13,SO-703269,Electronics,Web,4,213.08
2025-08-13,SO-703270,Electronics,Web,2,150.74
2025-08-13,SO-703271,Apparel,Marketplace,5,362.7
2025-08-13,SO-703272,Electronics,Web,4,276.08
2025-08-14,SO-703273,Apparel,Web,-5,-154.9
2025-08-14,SO-703274,Electronics,Web,2,155.54
2025-08-14,SO-703275,Outdoor,Web,1,200.29
2025-08-14,SO-703276,Electronics,Retail,3,212.76
2025-08-14,SO-703277,Electronics,Marketplace,1,43.65
2025-08-15,SO-703278,Home,Marketplace,4,264.24
2025-08-15,SO-703279,Apparel,Web,1,69.87
2025-08-15,SO-703280,Apparel,Marketplace,1,81.18
2025-08-15,SO-703281,Apparel,Web,2,51.7
2025-08-15,SO-703282,Apparel,Web,1,74.08
2025-08-15,SO-703283,Home,Web,2,262.16
2025-08-15,SO-703284,Electronics,Web,5,462.6
2025-08-15,SO-703285,Electronics,Marketplace,3,232.17
2025-08-15,SO-703286,Home,Web,1,48.19
2025-08-15,SO-703287,Electronics,Retail,3,191.76
2025-08-16,SO-703288,Electronics,Web,5,226.7
2025-08-16,SO-703289,Outdoor,Web,1,75.9
2025-08-16,SO-703290,Home,Marketplace,4,212.2
2025-08-16,SO-703291,Home,Web,-4,-484.92
2025-08-16,SO-703292,Electronics,Marketplace,5,124.95
2025-08-16,SO-703293,Home,Web,2,262.24
2025-08-16,SO-703294,Home,Marketplace,1,86.92
2025-08-16,SO-703295,Apparel,Web,2,273.96
2025-08-16,SO-703296,Electronics,Web,5,478.5
2025-08-16,SO-703297,Electronics,Retail,3,62.67
2025-08-16,SO-703298,Apparel,Web,4,262.72
2025-08-16,SO-703299,Electronics,Web,3,134.79
2025-08-16,SO-703300,Apparel,Marketplace,4,252.28
2025-08-17,SO-703301,Apparel,Web,5,278.65
2025-08-17,SO-703302,Home,Web,2,145.32
2025-08-17,SO-703303,Home,Web,5,125.7
2025-08-17,SO-703304,Outdoor,Marketplace,3,243.45
2025-08-17,SO-703305,Electronics,Marketplace,1,91.31
2025-08-17,SO-703306,Home,Web,1,80.34
2025-08-17,SO-703307,Apparel,Marketplace,3,53.16
2025-08-17,SO-703308,Apparel,Web,1,25.27
2025-08-17,SO-703309,Apparel,Marketplace,2,43.34
2025-08-17,SO-703310,Electronics,Marketplace,5,523.85
2025-08-17,SO-703311,Home,Marketplace,4,298.6
2025-08-18,SO-703312,Home,Marketplace,-3,-222.15
2025-08-18,SO-703313,Home,Retail,4,309.8
2025-08-18,SO-703314,Electronics,Web,2,44.86
2025-08-18,SO-703315,Electronics,Retail,2,125.7
2025-08-18,SO-703316,Apparel,Marketplace,3,402.3
2025-08-18,SO-703317,Electronics,Web,4,322.88
2025-08-18,SO-703318,Apparel,Web,1,53.44
2025-08-19,SO-703319,Apparel,Web,3,192.3
2025-08-19,SO-703320,Electronics,Web,2,126.98
2025-08-19,SO-703321,Apparel,Marketplace,1,70.41
2025-08-19,SO-703322,Home,Web,4,246.68
2025-08-19,SO-703323,Apparel,Marketplace,-2,-215.44
2025-08-19,SO-703324,Home,Web,1,23.42
2025-08-19,SO-703325,Apparel,Web,4,164.0
2025-08-19,SO-703326,Apparel,Web,4,543.72
2025-08-20,SO-703327,Electronics,Marketplace,4,825.32
2025-08-21,SO-703328,Apparel,Web,3,157.05
2025-08-21,SO-703329,Electronics,Web,5,590.5
2025-08-21,SO-703330,Electronics,Retail,-2,-161.54
2025-08-21,SO-703331,Home,Marketplace,2,179.76
2025-08-21,SO-703332,Outdoor,Web,2,59.92
2025-08-21,SO-703333,Outdoor,Retail,4,365.8
2025-08-21,SO-703334,Home,Web,1,54.31
2025-08-21,SO-703335,Outdoor,Retail,5,380.95
2025-08-21,SO-703336,Apparel,Web,2,100.06
2025-08-21,SO-703337,Home,Marketplace,5,93.95
2025-08-21,SO-703338,Apparel,Marketplace,5,188.3
2025-08-21,SO-703339,Home,Marketplace,3,130.95
2025-08-22,SO-703340,Home,Marketplace,5,540.45
2025-08-22,SO-703341,Apparel,Marketplace,5,428.05
2025-08-22,SO-703342,Electronics,Web,4,213.92
2025-08-22,SO-703343,Home,Web,5,915.3
2025-08-22,SO-703344,Apparel,Web,-2,-221.8
2025-08-23,SO-703345,Apparel,Web,4,430.56
2025-08-23,SO-703346,Outdoor,Marketplace,3,125.19
2025-08-23,SO-703347,Apparel,Marketplace,2,201.64
2025-08-23,SO-703348,Electronics,Web,4,132.16
2025-08-23,SO-703349,Home,Web,3,239.61
2025-08-23,SO-703350,Apparel,Retail,1,51.89
2025-08-23,SO-703351,Apparel,Retail,4,77.48
2025-08-24,SO-703352,Home,Retail,1,72.85
2025-08-24,SO-703353,Electronics,Web,2,84.42
2025-08-24,SO-703354,Apparel,Retail,5,394.45
2025-08-24,SO-703355,Home,Marketplace,-1,-63.47
2025-08-24,SO-703356,Apparel,Marketplace,5,998.75
2025-08-24,SO-703357,Electronics,Web,3,81.42
2025-08-24,SO-703358,Home,Retail,4,103.08
2025-08-25,SO-703359,Home,Web,2,75.5
2025-08-25,SO-703360,Home,Web,5,123.95
2025-08-25,SO-703361,Electronics,Marketplace,4,59.88
2025-08-25,SO-703362,Electronics,Web,3,113.43
2025-08-25,SO-703363,Electronics,Web,4,170.56
2025-08-25,SO-703364,Apparel,Web,4,230.08
2025-08-25,SO-703365,Home,Web,3,171.63
2025-08-25,SO-703366,Apparel,Retail,4,665.44
2025-08-25,SO-703367,Home,Retail,3,236.55
2025-08-26,SO-703368,Electronics,Web,3,78.78
2025-08-26,SO-703369,Home,Marketplace,1,69.07
2025-08-26,SO-703370,Electronics,Web,4,57.48
2025-08-26,SO-703371,Home,Web,1,114.71
2025-08-26,SO-703372,Apparel,Web,5,156.3
2025-08-26,SO-703373,Electronics,Marketplace,3,256.98
2025-08-26,SO-703374,Electronics,Retail,3,287.82
2025-08-26,SO-703375,Apparel,Retail,1,138.13
2025-08-26,SO-703376,Apparel,Web,1,86.06
2025-08-26,SO-703377,Home,Marketplace,5,263.05
2025-08-26,SO-703378,Apparel,Marketplace,4,13.92
2025-08-27,SO-703379,Apparel,Retail,3,83.43
2025-08-27,SO-703380,Outdoor,Web,5,495.9
2025-08-27,SO-703381,Electronics,Marketplace,4,239.16
2025-08-27,SO-703382,Outdoor,Web,5,246.05
2025-08-27,SO-703383,Home,Retail,1,98.37
2025-08-27,SO-703384,Apparel,Marketplace,3,420.36
2025-08-27,SO-703385,Home,Marketplace,5,379.9
2025-08-27,SO-703386,Electronics,Web,5,77.45
2025-08-27,SO-703387,Home,Marketplace,1,25.54
2025-08-28,SO-703388,Electronics,Web,-3,-93.33
2025-08-28,SO-703389,Home,Retail,5,1253.55
2025-08-28,SO-703390,Electronics,Web,2,101.56
2025-08-28,SO-703391,Outdoor,Marketplace,5,429.3
2025-08-28,SO-703392,Home,Marketplace,4,124.4
2025-08-28,SO-703393,Electronics,Web,5,327.25
2025-08-29,SO-703394,Home,Web,4,87.6
2025-08-29,SO-703395,Electronics,Web,5,302.0
2025-08-29,SO-703396,Apparel,Marketplace,3,451.53
2025-08-29,SO-703397,Home,Web,2,196.56
2025-08-29,SO-703398,Home,Retail,3,139.26
2025-08-30,SO-703399,Apparel,Marketplace,1,63.37
2025-08-30,SO-703400,Apparel,Web,4,513.48
2025-08-30,SO-703401,Home,Marketplace,5,381.9
2025-08-30,SO-703402,Electronics,Marketplace,3,92.19
2025-08-30,SO-703403,Apparel,Retail,1,40.53
2025-08-30,SO-703404,Electronics,Web,5,583.1
2025-08-30,SO-703405,Home,Web,-4,-244.44
2025-08-30,SO-703406,Apparel,Web,4,178.56
2025-08-30,SO-703407,Outdoor,Web,4,428.56
2025-08-30,SO-703408,Home,Marketplace,3,65.94
2025-08-31,SO-703409,Home,Web,5,181.6
2025-08-31,SO-703410,Apparel,Marketplace,4,139.08
2025-08-31,SO-703411,Home,Web,3,184.23
2025-08-31,SO-703412,Apparel,Web,5,331.35
2025-08-31,SO-703413,Apparel,Marketplace,4,276.8
2025-08-31,SO-703414,Electronics,Marketplace,2,204.92
2025-08-31,SO-703415,Home,Web,3,211.26
2025-08-31,SO-703416,Electronics,Web,4,488.2
2025-08-31,SO-703417,Electronics,Web,2,210.54
2025-08-31,SO-703418,Electronics,Web,1,109.7
2025-08-31,SO-703419,Electronics,Marketplace,5,508.1
2025-08-31,SO-703420,Apparel,Web,5,168.0
2025-08-31,SO-703421,Apparel,Web,1,72.73
2025-09-01,SO-703422,Home,Marketplace,2,176.7
2025-09-01,SO-703423,Apparel,Marketplace,2,69.74
2025-09-01,SO-703424,Apparel,Web,1,88.7
2025-09-01,SO-703425,Home,Web,2,89.82
2025-09-02,SO-703426,Home,Marketplace,3,296.73
2025-09-02,SO-703427,Electronics,Web,3,109.65
2025-09-02,SO-703428,Apparel,Web,4,140.72
2025-09-02,SO-703429,Apparel,Web,4,286.84
2025-09-02,SO-703430,Apparel,Retail,4,626.8
2025-09-02,SO-703431,Outdoor,Web,1,93.1
2025-09-02,SO-703432,Electronics,Web,1,86.74
2025-09-02,SO-703433,Apparel,Marketplace,3,310.98
2025-09-03,SO-703434,Apparel,Web,2,129.82
2025-09-03,SO-703435,Apparel,Web,5,230.65
2025-09-03,SO-703436,Electronics,Retail,5,85.85
2025-09-03,SO-703437,Outdoor,Marketplace,3,437.43
2025-09-03,SO-703438,Apparel,Web,5,267.0
2025-09-04,SO-703439,Electronics,Web,1,57.98
2025-09-04,SO-703440,Apparel,Marketplace,1,84.11
2025-09-04,SO-703441,Apparel,Marketplace,4,246.68
2025-09-04,SO-703442,Outdoor,Retail,5,296.7
2025-09-04,SO-703443,Apparel,Marketplace,5,667.75
2025-09-04,SO-703444,Electronics,Web,5,186.35
2025-09-04,SO-703445,Home,Web,3,28.68
2025-09-05,SO-703446,Home,Web,4,691.44
2025-09-05,SO-703447,Outdoor,Web,2,205.48
2025-09-05,SO-703448,Electronics,Web,2,165.46
2025-09-05,SO-703449,Outdoor,Web,5,424.75
2025-09-05,SO-703450,Outdoor,Marketplace,5,159.6
2025-09-05,SO-703451,Electronics,Web,5,669.3
2025-09-06,SO-703452,Electronics,Marketplace,4,758.48
2025-09-06,SO-703453,Home,Web,4,310.96
2025-09-06,SO-703454,Outdoor,Retail,1,103.19
2025-09-06,SO-703455,Apparel,Web,2,130.84
2025-09-06,SO-703456,Electronics,Marketplace,3,70.41
2025-09-06,SO-703457,Outdoor,Web,1,63.06
2025-09-06,SO-703458,Home,Web,4,84.2
2025-09-06,SO-703459,Apparel,Web,3,99.24
2025-09-07,SO-703460,Electronics,Web,3,217.05
2025-09-07,SO-703461,Outdoor,Web,4,109.28
2025-09-07,SO-703462,Outdoor,Retail,2,85.68
2025-09-07,SO-703463,Apparel,Marketplace,-5,-1010.55
2025-09-07,SO-703464,Outdoor,Web,1,52.87
2025-09-07,SO-703465,Home,Web,3,97.17
2025-09-07,SO-703466,Apparel,Web,3,129.87
2025-09-07,SO-703467,Home,Web,3,79.56
2025-09-07,SO-703468,Apparel,Web,3,403.89
2025-09-07,SO-703469,Apparel,Web,5,316.5
2025-09-07,SO-703470,Electronics,Web,2,134.76
2025-09-07,SO-703471,Outdoor,Web,4,152.04
2025-09-08,SO-703472,Apparel,Web,3,24.0
2025-09-08,SO-703473,Home,Marketplace,4,374.68
2025-09-08,SO-703474,Home,Web,4,285.08
2025-09-08,SO-703475,Outdoor,Retail,3,154.92
2025-09-08,SO-703476,Apparel,Web,-4,-226.56
2025-09-08,SO-703477,Home,Web,1,88.35
2025-09-08,SO-703478,Outdoor,Web,4,348.4
2025-09-08,SO-703479,Outdoor,Web,3,240.06
2025-09-08,SO-703480,Apparel,Marketplace,1,82.5
2025-09-08,SO-703481,Electronics,Marketplace,1,87.32
2025-09-09,SO-703482,Apparel,Web,2,276.86
2025-09-09,SO-703483,Outdoor,Web,1,37.31
2025-09-09,SO-703484,Electronics,Retail,3,271.83
2025-09-09,SO-703485,Home,Web,3,220.59
2025-09-10,SO-703486,Apparel,Retail,1,22.43
2025-09-10,SO-703487,Electronics,Retail,-5,-300.85
2025-09-10,SO-703488,Electronics,Web,4,220.92
2025-09-10,SO-703489,Outdoor,Marketplace,3,137.28
2025-09-10,SO-703490,Apparel,Web,4,514.04
2025-09-10,SO-703491,Home,Web,5,555.05
2025-09-10,SO-703492,Electronics,Web,1,42.24
2025-09-10,SO-703493,Electronics,Web,5,528.85
2025-09-11,SO-703494,Electronics,Web,5,434.6
2025-09-11,SO-703495,Apparel,Marketplace,3,277.56
2025-09-11,SO-703496,Home,Retail,1,27.58
2025-09-11,SO-703497,Outdoor,Web,2,241.42
2025-09-11,SO-703498,Electronics,Web,3,204.15
2025-09-11,SO-703499,Apparel,Marketplace,4,227.12
2025-09-11,SO-703500,Home,Marketplace,3,66.72
2025-09-11,SO-703501,Outdoor,Web,1,87.84
2025-09-11,SO-703502,Apparel,Web,4,62.04
2025-09-11,SO-703503,Apparel,Web,-4,-163.04
2025-09-12,SO-703504,Outdoor,Web,1,49.73
2025-09-12,SO-703505,Apparel,Web,2,22.88
2025-09-12,SO-703506,Home,Marketplace,2,130.94
2025-09-12,SO-703507,Electronics,Retail,5,443.5
2025-09-12,SO-703508,Home,Web,4,158.56
2025-09-12,SO-703509,Apparel,Marketplace,3,262.98
2025-09-12,SO-703510,Home,Marketplace,1,48.06
2025-09-13,SO-703511,Apparel,Retail,2,138.74
2025-09-13,SO-703512,Home,Retail,1,89.28
2025-09-13,SO-703513,Home,Web,1,25.52
2025-09-13,SO-703514,Apparel,Web,3,79.71
2025-09-13,SO-703515,Apparel,Web,2,244.58
2025-09-13,SO-703516,Apparel,Web,4,348.64
2025-09-14,SO-703517,Apparel,Web,5,106.75
2025-09-14,SO-703518,Apparel,Web,1,56.1
